date,close,updown,comp,change,open,high,low,volume,amount,marcap,index_type
2022-03-22,2710.0,1,23.95,0.0089,2686.68,2712.14,2686.58,489441786,9367506018394,2127002889531032.8,KOSPI
2022-03-23,2735.05,1,25.05,0.0092,2727.12,2742.27,2720.83,883375917,11838671696715,2146408436495134.0,KOSPI
2022-03-24,2729.66,2,-5.39,-0.002,2716.25,2729.66,2705.14,960897734,13177858819418,2142618010591244.8,KOSPI
2022-03-25,2729.98,1,0.32,0.0001,2740.83,2740.95,2722.36,602771056,10824995141702,2143377809045015.2,KOSPI
2022-03-28,2729.56,2,-0.42,-0.0002,2721.22,2737.46,2707.74,768042550,9801744222798,2143333163570399.2,KOSPI
2022-03-29,2741.07,1,11.51,0.0042,2745.62,2754.18,2733.22,732159279,10020299985146,2152615774344990.0,KOSPI
2022-03-30,2746.74,1,5.67,0.0021,2758.31,2760.6,2740.02,840134353,11099514114188,2156901356214342.0,KOSPI
2022-03-31,2757.65,1,10.91,0.004,2743.24,2765.2,2743.2,1030288741,9729367389375,2164962823835124.8,KOSPI
2022-04-01,2739.85,2,-17.8,-0.0065,2745.85,2745.85,2729.68,1305564027,10689584093613,2151279537772232.8,KOSPI
2022-04-04,2757.9,1,18.05,0.0066,2729.86,2758.38,2722.45,1022970584,9744917655977,2164964281624620.0,KOSPI
2022-04-05,2759.2,1,1.3,0.0005,2765.5,2769.18,2750.5,1605993694,9933180821147,2165864596150540.8,KOSPI
2022-04-06,2735.03,2,-24.17,-0.0088,2739.07,2747.85,2730.66,1321644983,11014544531112,2147029118770552.0,KOSPI
2022-04-07,2695.86,2,-39.17,-0.0143,2714.7,2718.5,2693.36,999275955,12291042906435,2116922778652258.0,KOSPI
2022-04-08,2700.39,1,4.53,0.0017,2706.64,2712.0,2685.52,948355122,10296234348228,2119201356321410.0,KOSPI
2022-04-11,2693.1,2,-7.29,-0.0027,2687.54,2711.02,2683.96,742601512,8831630373027,2113756558191032.0,KOSPI
2022-04-12,2666.76,2,-26.34,-0.0098,2674.17,2685.08,2658.4,870969540,9853720362264,2092582276727403.2,KOSPI
2022-04-13,2716.49,1,49.73,0.0186,2677.53,2717.63,2672.6,733240925,9645445517007,2131314721277679.2,KOSPI
2022-04-14,2716.71,1,0.22,0.0001,2719.34,2720.3,2702.61,665351048,11419812319490,2130735885151352.0,KOSPI
2022-04-15,2696.06,2,-20.65,-0.0076,2695.52,2705.41,2685.01,693717683,9570267540535,2114429291228787.2,KOSPI
2022-04-18,2693.21,2,-2.85,-0.0011,2685.04,2701.11,2681.37,1024914928,9050332417145,2112795552269402.0,KOSPI
2022-04-19,2718.89,1,25.68,0.0095,2707.76,2723.98,2705.32,1257385350,9779975371254,2133070295974238.0,KOSPI
2022-04-20,2718.69,2,-0.2,-0.0001,2718.49,2724.46,2702.84,1736282680,12283912938601,2132905874908170.0,KOSPI
2022-04-21,2728.21,1,9.52,0.0034999999999999,2725.71,2737.54,2725.04,1002973383,11482591241019,2140416800601660.8,KOSPI
2022-04-22,2704.71,2,-23.5,-0.0086,2704.72,2708.58,2690.48,1239909929,12120588065484,2122781766112951.2,KOSPI
2022-04-25,2657.13,2,-47.58,-0.0176,2676.67,2680.35,2657.04,1018005341,11698115888010,2085607418867234.0,KOSPI
2022-04-26,2668.31,1,11.18,0.0042,2674.0,2678.05,2663.83,889941868,10807853191333,2093885341172675.2,KOSPI
2022-04-27,2639.06,2,-29.25,-0.011,2630.58,2641.82,2615.5,1072367495,12558710512739,2070445707797211.2,KOSPI
2022-04-28,2667.49,1,28.43,0.0108,2656.54,2667.49,2638.37,899168711,12463396003912,2097782079596384.8,KOSPI
2022-04-29,2695.05,1,27.56,0.0103,2669.18,2696.1,2664.06,975253172,12664752150376,2119864985287662.0,KOSPI
2022-05-02,2687.45,2,-7.6,-0.0028,2669.21,2689.91,2667.85,873722720,9075648672047,2114441739696343.2,KOSPI
2022-05-03,2680.46,2,-6.99,-0.0026,2690.16,2702.1,2680.46,883402977,9199338259039,2109346130641559.2,KOSPI
2022-05-04,2677.57,2,-2.89,-0.0011,2690.45,2696.03,2667.23,1181019910,9903933505101,2107550082906536.0,KOSPI
2022-05-06,2644.51,2,-33.06,-0.0123,2650.89,2652.51,2635.97,1333935834,10595418478532,2081320428498684.8,KOSPI
2022-05-09,2610.81,2,-33.7,-0.0127,2634.32,2642.75,2606.08,892652722,9289660879298,2055162928601455.2,KOSPI
2022-05-10,2596.56,2,-14.25,-0.0055,2590.13,2602.75,2553.01,841463317,10842463041698,2043673172912280.8,KOSPI
2022-05-11,2592.27,2,-4.29,-0.0017,2586.52,2599.11,2579.09,679509759,8608259453968,2040258394405099.2,KOSPI
2022-05-12,2550.08,2,-42.19,-0.0163,2569.5,2591.57,2546.8,900330795,12167915258889,2007195727129312.8,KOSPI
2022-05-13,2604.24,1,54.16,0.0212,2570.01,2605.84,2565.96,788539195,10342060894273,2049292684237124.8,KOSPI
2022-05-16,2596.58,2,-7.66,-0.0029,2624.69,2629.2,2593.61,780198956,8528536948653,2043528753449264.0,KOSPI
2022-05-17,2620.44,1,23.86,0.0092,2603.58,2621.84,2603.58,873519449,9658877230199,2062679874226356.8,KOSPI
2022-05-18,2625.98,1,5.54,0.0021,2634.75,2644.13,2618.0,870268210,10047167987534,2067575121982239.2,KOSPI
2022-05-19,2592.34,2,-33.64,-0.0128,2576.24,2597.79,2568.54,677595162,9883989670611,2041376481460926.0,KOSPI
2022-05-20,2639.29,1,46.95,0.0181,2605.78,2641.68,2605.38,755652901,9634339029530,2077558135734500.0,KOSPI
2022-05-23,2647.38,1,8.09,0.0031,2651.63,2653.87,2634.29,644204838,7815203608813,2083210177353740.8,KOSPI
2022-05-24,2605.87,2,-41.51,-0.0157,2638.94,2646.99,2605.87,851235794,8703525826182,2050778684655991.2,KOSPI
2022-05-25,2617.22,1,11.35,0.0044,2621.75,2630.17,2602.94,712611488,8353418910949,2059889815729458.0,KOSPI
2022-05-26,2612.45,2,-4.77,-0.0018,2616.99,2641.91,2602.01,595849280,8613523897667,2056303508275262.0,KOSPI
2022-05-27,2638.05,1,25.6,0.0098,2640.75,2644.71,2631.49,590813776,8028158869516,2076115880771690.0,KOSPI
2022-05-30,2669.66,1,31.61,0.012,2662.31,2672.74,2654.18,469797632,7473951584916,2101290667111063.2,KOSPI
2022-05-31,2685.9,1,16.24,0.0060999999999999,2666.88,2685.9,2654.32,671679086,13970895517957,2113784328537123.2,KOSPI
2022-06-02,2658.99,2,-26.91,-0.01,2670.74,2674.0,2653.59,525259148,7860485371460,2092789270563648.8,KOSPI
2022-06-03,2670.65,1,11.66,0.0044,2679.57,2681.51,2663.0,562469813,7566757988438,2101703361724826.0,KOSPI
2022-06-07,2626.34,2,-44.31,-0.0166,2659.27,2662.04,2622.78,524710380,8948923639761,2067165430942135.2,KOSPI
2022-06-08,2626.15,2,-0.19,-0.0001,2633.53,2639.52,2621.96,576389702,7964335124403,2066742737105468.8,KOSPI
2022-06-09,2625.44,2,-0.71,-0.0003,2618.92,2627.88,2606.61,814882844,10857975089630,2066451297057888.0,KOSPI
2022-06-10,2595.87,2,-29.57,-0.0113,2596.37,2602.8,2583.74,724089803,8285964062392,2043213222024130.0,KOSPI
2022-06-13,2504.51,2,-91.36,-0.0352,2550.21,2550.32,2504.51,660309279,10335873891430,1972203677735303.2,KOSPI
2022-06-14,2492.97,2,-11.54,-0.0046,2472.96,2503.17,2457.39,671756827,9992819780261,1962993357171067.2,KOSPI
2022-06-15,2447.38,2,-45.59,-0.0183,2490.01,2495.54,2436.04,714143493,9936928113647,1926857817400711.2,KOSPI
2022-06-16,2451.41,1,4.03,0.0016,2481.66,2500.36,2447.33,584041265,9588186586438,1931070977616452.0,KOSPI
2022-06-17,2440.93,2,-10.48,-0.0043,2409.72,2441.34,2396.47,634896746,11201571607435,1921148559919856.0,KOSPI
2022-06-20,2391.03,2,-49.9,-0.0204,2449.89,2449.89,2372.35,592701890,9092289259636,1881482847958622.0,KOSPI
2022-06-21,2408.93,1,17.9,0.0075,2402.99,2423.48,2385.6,479678348,7440755424721,1894965517033471.2,KOSPI
2022-06-22,2342.81,2,-66.12,-0.0274,2417.11,2418.05,2342.81,532138957,8690134078974,1843888861974790.0,KOSPI
2022-06-23,2314.32,2,-28.49,-0.0121999999999999,2347.84,2361.23,2306.48,749660688,10212365984694,1821183820152396.0,KOSPI
2022-06-24,2366.6,1,52.28,0.0226,2327.11,2373.48,2319.99,654445552,8469155606714,1862320799525167.2,KOSPI
2022-06-27,2401.92,1,35.32,0.0149,2383.2,2418.94,2365.86,510587331,7656358037502,1890525944714878.0,KOSPI
2022-06-28,2422.09,1,20.17,0.0084,2405.2,2422.1,2393.96,564985557,7193433718663,1906214561249120.8,KOSPI
2022-06-29,2377.99,2,-44.1,-0.0182,2387.1,2393.25,2375.45,422127378,7965810495235,1871275785944460.0,KOSPI
2022-06-30,2332.64,2,-45.35,-0.0191,2368.57,2368.57,2332.59,515396401,8923480624878,1835493487294140.0,KOSPI
2022-07-01,2305.42,2,-27.22,-0.0116999999999999,2342.92,2354.97,2291.49,530345985,8687669165705,1814290027911482.0,KOSPI
2022-07-04,2300.34,2,-5.08,-0.0022,2310.73,2318.31,2276.63,467959552,7339364788057,1810669975467947.2,KOSPI
2022-07-05,2341.78,1,41.44,0.018,2322.11,2344.08,2309.62,323904543,6890579318763,1842519184614780.0,KOSPI
2022-07-06,2292.01,2,-49.77,-0.0213,2330.11,2332.14,2290.33,410732087,8919471617948,1804225454331244.8,KOSPI
2022-07-07,2334.27,1,42.26,0.0184,2308.97,2344.14,2307.9,340172962,7652635944561,1837885177758676.0,KOSPI
2022-07-08,2350.61,1,16.34,0.0069999999999999,2352.49,2367.84,2348.74,411424871,7008117581875,1850893574322830.0,KOSPI
2022-07-11,2340.27,2,-10.34,-0.0044,2357.43,2363.26,2337.82,377108087,6301233630004,1843259953057436.8,KOSPI
2022-07-12,2317.76,2,-22.51,-0.0096,2330.88,2333.02,2303.74,379308230,6369257946374,1824994120120650.0,KOSPI
2022-07-13,2328.61,1,10.85,0.0046999999999999,2324.45,2341.19,2312.49,308806098,5998501221291,1832979141831764.8,KOSPI
2022-07-14,2322.32,2,-6.29,-0.0027,2316.41,2338.29,2307.69,349137973,6539856912394,1829593431864512.0,KOSPI
2022-07-15,2330.98,1,8.66,0.0037,2335.12,2337.3,2293.45,319675148,7383211368831,1837255296447759.2,KOSPI
2022-07-18,2375.25,1,44.27,0.019,2350.48,2376.5,2344.12,324357054,7104661030882,1873107660090224.8,KOSPI
2022-07-19,2370.97,2,-4.28,-0.0018,2367.52,2372.74,2359.59,339377650,6556190576633,1869397059664922.0,KOSPI
2022-07-20,2386.85,1,15.88,0.0067,2406.29,2410.06,2382.65,333329038,7434803856736,1881643042748411.2,KOSPI
2022-07-21,2409.16,1,22.31,0.0093,2387.91,2411.96,2387.91,295624147,6309070850975,1899062118323927.2,KOSPI
2022-07-22,2393.14,2,-16.02,-0.0066,2405.37,2417.91,2391.48,381596729,6973850591019,1886496918197095.2,KOSPI
2022-07-25,2403.69,1,10.55,0.0044,2385.65,2412.47,2385.65,323090645,5959859115833,1894263511279219.2,KOSPI
2022-07-26,2412.96,1,9.27,0.0039,2397.27,2415.39,2395.17,415671406,6240741372242,1901214430487026.0,KOSPI
2022-07-27,2415.53,1,2.57,0.0011,2412.52,2415.53,2396.19,333587637,7049802775578,1903522364034007.2,KOSPI
2022-07-28,2435.27,1,19.74,0.0081999999999999,2437.57,2443.43,2429.07,491073262,9196434759360,1919419876553480.8,KOSPI
2022-07-29,2451.5,1,16.23,0.0067,2453.53,2463.05,2442.01,499369222,10256338412084,1931903737357024.8,KOSPI
2022-08-01,2452.25,1,0.75,0.0003,2444.05,2461.4,2437.13,487160292,7509597616018,1932452046409936.0,KOSPI
2022-08-02,2439.62,2,-12.63,-0.0052,2451.0,2451.07,2428.76,549923571,7266264362087,1922819213953983.2,KOSPI
2022-08-03,2461.45,1,21.83,0.0089,2438.56,2461.45,2433.12,475302377,6751538574171,1939571960420947.2,KOSPI
2022-08-04,2473.11,1,11.66,0.0046999999999999,2478.44,2478.95,2465.32,399964621,7506315190255,1948549233283342.0,KOSPI
2022-08-05,2490.8,1,17.69,0.0072,2481.43,2497.58,2480.05,409776228,7561092338383,1962992757832162.0,KOSPI
2022-08-08,2493.1,1,2.3,0.0009,2481.17,2494.0,2477.76,418234294,7613758407732,1964010918476120.0,KOSPI
2022-08-09,2503.46,1,10.36,0.0042,2493.57,2506.49,2481.36,454363895,8940803191412,1971839855165800.0,KOSPI
2022-08-10,2480.88,2,-22.58,-0.009,2493.7,2494.15,2478.21,479467472,9029482446522,1953610456318536.0,KOSPI
2022-08-11,2523.78,1,42.9,0.0173,2507.74,2523.78,2506.41,505245846,9710839930543,1986815488633416.0,KOSPI
2022-08-12,2527.94,1,4.16,0.0016,2519.66,2533.2,2514.31,445546613,8028576836861,1990518587977843.2,KOSPI
2022-08-16,2533.52,1,5.58,0.0022,2543.05,2546.35,2532.2,398335301,8064107136952,1995548135068567.2,KOSPI
2022-08-17,2516.47,2,-17.05,-0.0067,2536.57,2543.15,2512.01,418052960,7153680341416,1982238266258542.0,KOSPI
2022-08-18,2508.05,2,-8.42,-0.0033,2499.3,2515.37,2488.09,381627621,7105984862757,1976095948344075.2,KOSPI
2022-08-19,2492.69,2,-15.36,-0.0060999999999999,2510.72,2510.72,2492.69,459834963,7138647913895,1963842895285751.2,KOSPI
2022-08-22,2462.5,2,-30.19,-0.0121,2467.38,2475.77,2457.08,422552201,6108018866782,1940547399248450.0,KOSPI
2022-08-23,2435.34,2,-27.16,-0.011,2449.31,2454.55,2431.83,471166457,7560708244033,1919622194463391.2,KOSPI
2022-08-24,2447.45,1,12.11,0.005,2446.18,2454.01,2430.69,423502192,8119783719901,1928432688428128.0,KOSPI
2022-08-25,2477.26,1,29.81,0.0121999999999999,2459.79,2477.26,2455.32,426229583,7286329326891,1951737898290960.8,KOSPI
2022-08-26,2481.03,1,3.77,0.0015,2489.14,2497.76,2476.75,520091055,8628665213503,1955296364048495.2,KOSPI
2022-08-29,2426.89,2,-54.14,-0.0218,2432.06,2432.89,2417.01,448746272,7891467341171,1913225190390959.2,KOSPI
2022-08-30,2450.93,1,24.04,0.0098999999999999,2441.21,2453.91,2433.48,336555412,6826615309757,1932045596372975.2,KOSPI
2022-08-31,2472.05,1,21.12,0.0086,2433.47,2473.75,2426.14,436246626,9562592358058,1948130001179758.0,KOSPI
2022-09-01,2415.61,2,-56.44,-0.0227999999999999,2443.0,2443.61,2415.61,580021246,8452317734460,1904334718445548.8,KOSPI
2022-09-02,2409.41,2,-6.2,-0.0026,2427.7,2432.37,2402.67,391598680,7214619685036,1899054382872987.2,KOSPI
2022-09-05,2403.68,2,-5.73,-0.0024,2410.07,2424.77,2392.63,354737977,6277833943090,1893408647987571.2,KOSPI
2022-09-06,2410.02,1,6.34,0.0026,2409.72,2422.53,2399.26,294224141,5476236129935,1898174385827712.8,KOSPI
2022-09-07,2376.46,2,-33.56,-0.0139,2395.66,2398.4,2365.35,378200299,7530889694741,1872365971054935.2,KOSPI
2022-09-08,2384.28,1,7.82,0.0033,2393.27,2394.06,2379.06,423620804,9208735425055,1879133852167728.0,KOSPI
2022-09-13,2449.54,1,65.26,0.0274,2418.59,2453.95,2418.59,367102506,9165153475933,1930515174838395.2,KOSPI
2022-09-14,2411.42,2,-38.12,-0.0156,2390.47,2418.42,2381.5,461507522,7625505300244,1900212542914100.0,KOSPI
2022-09-15,2401.83,2,-9.59,-0.004,2416.01,2421.63,2401.83,424110958,7432763619455,1892386624724827.2,KOSPI
2022-09-16,2382.78,2,-19.05,-0.0079,2387.56,2395.1,2371.11,440798650,8690463859936,1877514132114876.0,KOSPI
2022-09-19,2355.66,2,-27.12,-0.0113999999999999,2388.73,2389.85,2352.76,403937473,6885918719312,1856704765996991.2,KOSPI
2022-09-20,2367.85,1,12.19,0.0052,2373.64,2382.52,2359.84,419340243,7013236217546,1865526657055415.2,KOSPI
2022-09-21,2347.21,2,-20.64,-0.0087,2351.54,2360.27,2341.79,378165438,6269073304236,1849097413146355.2,KOSPI
2022-09-22,2332.31,2,-14.9,-0.0063,2319.7,2335.11,2309.1,446820270,7413267166090,1837164889827236.0,KOSPI
2022-09-23,2290.0,2,-42.31,-0.0181,2331.33,2334.06,2285.71,446460548,7416795759616,1804499959619003.2,KOSPI
2022-09-26,2220.94,2,-69.06,-0.0302,2260.8,2260.8,2215.36,621995319,9461817890486,1750077523563214.0,KOSPI
2022-09-27,2223.86,1,2.92,0.0013,2224.39,2227.35,2197.9,487939509,8005556968882,1752262100804213.0,KOSPI
2022-09-28,2169.29,2,-54.57,-0.0245,2206.15,2223.56,2151.6,596136346,9208349862260,1709335980404834.0,KOSPI
2022-09-29,2170.93,1,1.64,0.0008,2197.75,2210.61,2170.14,508500874,7240707424286,1710780971078342.0,KOSPI
2022-09-30,2155.49,2,-15.44,-0.0070999999999999,2161.11,2177.2,2134.77,950269674,7923750847279,1698450563093902.0,KOSPI
2022-10-04,2209.38,1,53.89,0.025,2189.51,2212.38,2180.84,421003102,7500281281993,1741825454562391.0,KOSPI
2022-10-05,2215.22,1,5.84,0.0026,2248.85,2253.93,2204.03,855790158,9509079504051,1747613733710207.0,KOSPI
2022-10-06,2237.86,1,22.64,0.0102,2230.43,2250.87,2223.36,643015745,6850065019707,1765200352212336.0,KOSPI
2022-10-07,2232.84,2,-5.02,-0.0022,2217.84,2245.88,2215.08,428682906,7831443986822,1761987170795059.0,KOSPI
2022-10-11,2192.07,2,-40.77,-0.0183,2193.02,2193.05,2174.06,859508909,7867859123713,1729423094606371.0,KOSPI
2022-10-12,2202.47,1,10.4,0.0046999999999999,2191.35,2205.02,2181.65,658347571,7409130718339,1737572148230686.0,KOSPI
2022-10-13,2162.87,2,-39.6,-0.018,2198.29,2198.34,2162.87,792452498,7169779036476,1707061504353616.0,KOSPI
2022-10-14,2212.55,1,49.68,0.023,2200.66,2220.54,2193.63,513523921,7161818150242,1745972217446313.0,KOSPI
2022-10-17,2219.71,1,7.16,0.0032,2187.17,2221.05,2177.66,498780636,6526810304619,1752293076152610.0,KOSPI
2022-10-18,2249.95,1,30.24,0.0136,2249.15,2251.74,2220.71,580891633,7249919118989,1775708705627780.0,KOSPI
2022-10-19,2237.44,2,-12.51,-0.0056,2249.35,2266.8,2234.59,895161384,7738879084055,1765921332647701.0,KOSPI
2022-10-20,2218.09,2,-19.35,-0.0086,2225.53,2231.52,2200.44,1108102611,8325030384709,1751305187782541.0,KOSPI
2022-10-21,2213.12,2,-4.97,-0.0022,2210.59,2224.04,2204.64,637486476,6228174452296,1747594294440067.0,KOSPI
2022-10-24,2236.16,1,23.04,0.0104,2248.26,2256.67,2229.85,444820460,6846985381405,1765515578068974.0,KOSPI
2022-10-25,2235.07,2,-1.09,-0.0005,2237.04,2253.24,2230.75,456770059,7030016883895,1765049717542871.0,KOSPI
2022-10-26,2249.56,1,14.49,0.0065,2240.7,2258.11,2234.49,563441589,7492742941480,1776494530682277.0,KOSPI
2022-10-27,2288.78,1,39.22,0.0174,2266.07,2290.56,2262.02,587872005,8435336656071,1806510988109388.0,KOSPI
2022-10-28,2268.4,2,-20.38,-0.0089,2276.73,2292.65,2266.44,427245332,8289370725957,1789451213963740.0,KOSPI
2022-10-31,2293.61,1,25.21,0.0111,2293.75,2295.51,2273.73,401399527,8679296295233,1810255609225880.0,KOSPI
2022-11-01,2335.22,1,41.61,0.0181,2301.58,2335.57,2297.57,597205901,9476615249499,1842767622771327.2,KOSPI
2022-11-02,2336.87,1,1.65,0.0007,2326.05,2346.32,2323.37,450634597,9568100644617,1844237342130276.8,KOSPI
2022-11-03,2329.17,2,-7.7,-0.0033,2297.45,2342.86,2296.44,550428338,9273251406933,1838688384000327.2,KOSPI
2022-11-04,2348.43,1,19.26,0.0083,2325.85,2348.43,2316.29,436430311,7927339089118,1853798828434407.2,KOSPI
2022-11-07,2371.79,1,23.36,0.0098999999999999,2360.22,2373.28,2354.22,392508611,8059881002353,1872576585237971.2,KOSPI
2022-11-08,2399.04,1,27.25,0.0115,2387.2,2400.39,2375.67,500087936,8601453057670,1894800321379919.2,KOSPI
2022-11-09,2424.41,1,25.37,0.0106,2408.54,2429.65,2403.64,680722009,9342671819052,1915468946843984.8,KOSPI
2022-11-10,2402.23,2,-22.18,-0.0091,2405.77,2426.1,2401.99,899127446,9344425168815,1897654097331496.8,KOSPI
2022-11-11,2483.16,1,80.93,0.0337,2466.9,2486.46,2463.51,758247863,13917647603448,1960950352852828.0,KOSPI
2022-11-14,2474.65,2,-8.51,-0.0034,2485.18,2499.43,2470.6,731166034,11216385156415,1954401824877020.0,KOSPI
2022-11-15,2480.33,1,5.68,0.0023,2482.76,2485.2,2463.65,617401010,9308852326801,1959323044758419.2,KOSPI
2022-11-16,2477.45,2,-2.88,-0.0012,2487.0,2487.0,2446.79,657833955,9880428494318,1959009890979868.8,KOSPI
2022-11-17,2442.9,2,-34.55,-0.0139,2466.5,2467.39,2442.9,914519167,8556988540142,1931710185304086.0,KOSPI
2022-11-18,2444.48,1,1.58,0.0006,2448.13,2471.87,2442.87,589585960,7444437086996,1932865880577499.2,KOSPI
2022-11-21,2419.5,2,-24.98,-0.0102,2446.05,2448.14,2409.36,544528841,7049427243317,1912994304976186.0,KOSPI
2022-11-22,2405.27,2,-14.23,-0.0059,2405.96,2426.4,2401.5,539169320,7253675569216,1901129947451712.8,KOSPI
2022-11-23,2418.01,1,12.74,0.0053,2424.36,2427.28,2407.58,474789345,7477108020662,1911397948867668.8,KOSPI
2022-11-24,2441.33,1,23.32,0.0096,2437.51,2441.33,2428.12,481184882,6849558626177,1929930652968710.0,KOSPI
2022-11-25,2437.86,2,-3.47,-0.0014,2442.21,2449.66,2433.57,438394239,6347578947005,1926846986556735.2,KOSPI
2022-11-28,2408.27,2,-29.59,-0.0121,2425.05,2425.65,2401.95,350496873,6462501436307,1903723176182007.2,KOSPI
2022-11-29,2433.39,1,25.12,0.0104,2405.54,2433.87,2401.1,550174638,6533346119404,1923006247934228.8,KOSPI
2022-11-30,2472.53,1,39.14,0.0161,2424.44,2472.53,2421.42,594127344,12469429031424,1953840810263050.0,KOSPI
2022-12-01,2479.84,1,7.31,0.003,2501.43,2501.43,2474.33,491383400,8850099247038,1959622742842372.8,KOSPI
2022-12-02,2434.33,2,-45.51,-0.0184,2471.5,2471.5,2434.33,468847334,7328393301881,1924204751365239.2,KOSPI
2022-12-05,2419.32,2,-15.01,-0.0062,2442.17,2442.22,2413.05,385586134,7717406208213,1911915922637855.2,KOSPI
2022-12-06,2393.16,2,-26.16,-0.0108,2397.7,2416.88,2390.2,368635781,6477022385590,1891336961499674.0,KOSPI
2022-12-07,2382.81,2,-10.35,-0.0043,2385.87,2394.88,2377.98,332586789,6080662497686,1882795765140146.0,KOSPI
2022-12-08,2371.08,2,-11.73,-0.0049,2386.9,2387.95,2357.2,351939439,7552996919747,1873438918318868.8,KOSPI
2022-12-09,2389.04,1,17.96,0.0076,2382.73,2390.08,2367.25,315674287,7220197808267,1888379555760614.0,KOSPI
2022-12-12,2373.02,2,-16.02,-0.0067,2373.58,2381.87,2368.47,499224684,5822259612423,1875700660827307.2,KOSPI
2022-12-13,2372.4,2,-0.62,-0.0003,2385.05,2388.27,2364.87,447565388,6659361034224,1874838727660788.0,KOSPI
2022-12-14,2399.25,1,26.85,0.0113,2380.81,2400.18,2379.44,409799402,5724107192073,1895655040773680.8,KOSPI
2022-12-15,2360.97,2,-38.28,-0.016,2383.83,2392.11,2360.95,375386441,6134217159398,1865842784271843.2,KOSPI
2022-12-16,2360.02,2,-0.95,-0.0004,2329.75,2360.44,2326.83,414172006,7206180401653,1865107455187511.2,KOSPI
2022-12-19,2352.17,2,-7.85,-0.0033,2350.78,2358.76,2342.28,323987461,5018051573386,1859031540760755.2,KOSPI
2022-12-20,2333.29,2,-18.88,-0.008,2344.73,2353.86,2324.66,358771039,5335838130528,1844296008436715.2,KOSPI
2022-12-21,2328.95,2,-4.34,-0.0019,2346.39,2347.0,2325.78,329724466,5102489702486,1840550908652687.2,KOSPI
2022-12-22,2356.73,1,27.78,0.0118999999999999,2340.0,2356.73,2335.75,553052921,9460858960619,1863411614401840.0,KOSPI
2022-12-23,2313.69,2,-43.04,-0.0183,2325.86,2333.08,2311.9,366988585,5935798139102,1829395536163727.2,KOSPI
2022-12-26,2317.14,1,3.45,0.0015,2312.54,2321.92,2304.2,427844636,5205750204132,1831727639591539.2,KOSPI
2022-12-27,2332.79,1,15.65,0.0068,2327.52,2335.99,2321.48,448498792,7126994120167,1844141209320556.8,KOSPI
2022-12-28,2280.45,2,-52.34,-0.0224,2296.45,2296.45,2276.9,405893520,7566892910919,1801877942940295.2,KOSPI
